go_stop_number	go_stop_name	go_stop_id	go_latitude	go_longitude	come_stop_number	come_stop_name	come_stop_id	come_latitude	come_longitude		
0東	0100000A00										
18	臺北市立美術館	1046100240	25.070066	121.5230951	18	臺北市立美術館	1046100240	25.070066	121.5230951		
19	花博公園	1045200160	25.068595	121.5207983	19	花博公園	1045200160	25.068595	121.5207983		
2	內湖高中	1147500060	25.079013	121.5883097	2	內湖高中	1147500060	25.079013	121.5883097		
2	臺北市立美術館	1046100200	25.072224	121.5240266	2	臺北市立美術館	1046100200	25.072224	121.5240266		
20	捷運圓山站	1036500240	25.069195	121.5199738	20	捷運圓山站	1036500240	25.069195	121.5199738		
3	捷運文德站(碧湖公園)	1147500260	25.078585	121.584249	3	捷運文德站(碧湖公園)	1147500260	25.078585	121.584249		
3	圓山大飯店	1046201620	25.07727	121.5281673	3	圓山大飯店	1046201620	25.07727	121.5281673		
4	中央電台	1046200420	25.077925	121.5300006	4	中央電台	1046200420	25.077925	121.5300006		
4	湖光國宅	1147300060	25.07859	121.58078	4	湖光國宅	1147300060	25.07859	121.58078		
5	西湖圖書館(湖光教會)	1144700061	25.07889	121.578499	5	西湖圖書館(湖光教會)	1144700061	25.07889	121.578499		
5	忠烈祠	1046200520	25.078004	121.5319142	5	忠烈祠	1046200520	25.078004	121.5319142		
6	港墘派出所	1144800240	25.078636	121.57619	6	港墘派出所	1144800240	25.078636	121.57619		
6	經國七海文化園區	1046200020	25.077782	121.535397	6	經國七海文化園區	1046200020	25.077782	121.535397		
7	瑞光港墘路口	1149200760	25.077273	121.573134	7	瑞光港墘路口	1149200760	25.077273	121.573134		
7	堤頂大道口	1046201500	25.07839	121.56405	7	堤頂大道口	1046201500	25.07839	121.56405		
8	仁寶大樓	1149200060	25.079478	121.568256	8	仁寶大樓	1149200060	25.079478	121.568256		
8	基湖站	1149200300	25.0801	121.56489	8	基湖站	1149200300	25.0801	121.56489		
9	基湖路口	1149200560	25.080515	121.5659034	9	基湖路口	1149200560	25.080515	121.5659034		
9	基湖路口	1149200520	25.08025	121.5662362	9	基湖路口	1149200520	25.08025	121.5662362		
											
22	100002200										
1	吳興街站	1104600100	25.02324	121.56976	1	吳興街站	1104600100	25.02324	121.56976		
1	博愛路	1004500100	25.043262	121.511555	1	博愛路	1004500100	25.043262	121.511555		
10	捷運信義安和站(信義)	1068500360	25.033223	121.552849	10	捷運信義安和站(信義)	1068500360	25.033223	121.552849		
10	信義新生路口	1006100020	25.03353	121.5323283	10	信義新生路口	1006100020	25.03353	121.5323283		
11	信義敦化路口	1068500260	25.033377	121.549449	11	信義敦化路口	1068500260	25.033377	121.549449		
11	捷運大安森林公園站	1065600420	25.033496	121.5356316	11	捷運大安森林公園站	1065600420	25.033496	121.5356316		
12	信義建國路口	1065800120	25.033441	121.539045	12	信義建國路口	1065800120	25.033441	121.539045		
12	信義大安路口	1068400060	25.033383	121.5461666	12	信義大安路口	1068400060	25.033383	121.5461666		
13	捷運大安站(信義)	1065800420	25.033323	121.5432319	13	捷運大安站(信義)	1065800420	25.033323	121.5432319		
13	捷運大安站(信義)	1068400260	25.033404	121.5438266	13	捷運大安站(信義)	1068400260	25.033404	121.5438266		
14	信義大安路口	1068300220	25.0332	121.5456	14	信義大安路口	1068300220	25.0332	121.5456		
14	師大附中	1065800360	25.033382	121.542275	14	師大附中	1065800360	25.033382	121.542275		
15	信義建國路口	1065800160	25.033595	121.538468	15	信義建國路口	1065800160	25.033595	121.538468		
15	信義敦化路口	1068100120	25.033262	121.548298	15	信義敦化路口	1068100120	25.033262	121.548298		
16	捷運大安森林公園站	1065600460	25.03355	121.5359159	16	捷運大安森林公園站	1065600460	25.03355	121.5359159		
16	捷運信義安和站(信義)	1068500320	25.033142	121.551229	16	捷運信義安和站(信義)	1068500320	25.033142	121.551229		
17	信義新生路口	1065600360	25.033627	121.5331327	17	信義新生路口	1065600360	25.033627	121.5331327		
17	信義通化街口	1067900420	25.033087	121.5539941	17	信義通化街口	1067900420	25.033087	121.5539941		
18	信義光復路口	1067900320	25.03311	121.55687	18	信義光復路口	1067900320	25.03311	121.55687		
18	信義永康街口	1065100260	25.033765	121.5301447	18	信義永康街口	1065100260	25.033765	121.5301447		
19	捷運東門站	1005700060	25.034232	121.526986	19	捷運東門站	1005700060	25.034232	121.526986		
19	世貿中心(莊敬)	1104900140	25.031446	121.56127	19	世貿中心(莊敬)	1104900140	25.031446	121.56127		
2	松仁路	1104600200	25.02453	121.5695997	2	松仁路	1104600200	25.02453	121.5695997		
2	臺北郵局	1004300000	25.046765	121.5112936	2	臺北郵局	1004300000	25.046765	121.5112936		
20	信義杭州路口	1004800860	25.035417	121.5246296	20	信義杭州路口	1004800860	25.035417	121.5246296		
20	景新里	1104900440	25.02923	121.5624103	20	景新里	1104900440	25.02923	121.5624103		
21	中正紀念堂	1004800960	25.03739	121.52056	21	中正紀念堂	1004800960	25.03739	121.52056		
21	臺北醫學大學	1105000340	25.028273	121.5632643	21	臺北醫學大學	1105000340	25.028273	121.5632643		
22	臺大醫院	1005500300	25.041403	121.5185552	22	臺大醫院	1005500300	25.041403	121.5185552		
22	信義國中(莊敬)	1105000240	25.027402	121.565724	22	信義國中(莊敬)	1105000240	25.027402	121.565724		
23	臺北車站(忠孝)	1004100760	25.04654	121.5167218	23	臺北車站(忠孝)	1004100760	25.04654	121.5167218		
23	吳興國小(莊敬)	1105000020	25.026725	121.568122	23	吳興國小(莊敬)	1105000020	25.026725	121.568122		
24	臺北車站(重慶)	1004400240	25.046565	121.5132058	24	臺北車站(重慶)	1004400240	25.046565	121.5132058		
24	松仁路	1104600240	25.024432	121.569585	24	松仁路	1104600240	25.024432	121.569585		
25	吳興街站	1104600100	25.02324	121.56976	25	吳興街站	1104600100	25.02324	121.56976		
25	重慶南路一段	1000500042	25.044432	121.513114	25	重慶南路一段	1000500042	25.044432	121.513114		
26	二二八和平公園	1004500060	25.042368	121.5125439	26	二二八和平公園	1004500060	25.042368	121.5125439		
3	臺北車站(忠孝)	1004700421	25.046815	121.5145215	3	臺北車站(忠孝)	1004700421	25.046815	121.5145215		
3	吳興國小(松仁)	1104600000	25.026234	121.568628	3	吳興國小(松仁)	1104600000	25.026234	121.568628		
4	捷運善導寺站	1005800120	25.044844	121.522629	4	捷運善導寺站	1005800120	25.044844	121.522629		
4	信義國中(莊敬)	1105000200	25.027607	121.56521	4	信義國中(莊敬)	1105000200	25.027607	121.56521		
5	開南中學	1005500240	25.041611	121.522214	5	開南中學	1005500240	25.041611	121.522214		
5	臺北醫學大學	1105000300	25.028241	121.5634888	5	臺北醫學大學	1105000300	25.028241	121.5634888		
6	仁愛林森路口	1005200141	25.039391	121.521603	6	仁愛林森路口	1005200141	25.039391	121.521603		
6	景新里	1104900400	25.029526	121.5623852	6	景新里	1104900400	25.029526	121.5623852		
7	信義杭州路口	1004800820	25.0357	121.5238361	7	信義杭州路口	1004800820	25.0357	121.5238361		
7	世貿中心(莊敬)	1104900100	25.031399	121.561326	7	世貿中心(莊敬)	1104900100	25.031399	121.561326		
8	捷運東門站	1064100120	25.034134	121.5269937	8	捷運東門站	1064100120	25.034134	121.5269937		
8	信義光復路口	1105200260	25.0331	121.55813	8	信義光復路口	1105200260	25.0331	121.55813		
9	信義通化街口	1067900460	25.033193	121.5546221	9	信義通化街口	1067900460	25.033193	121.5546221		
9	信義永康街口(捷運東門站)	1065000320	25.033693	121.529727	9	信義永康街口(捷運東門站)	1065000320	25.033693	121.529727		
											
26	100002600										
1	社子國小二	1117200540	25.090017	121.5020824	1	社子國小二	1117200540	25.090017	121.5020824		
1	南京吉林路口	1045700260	25.052112	121.5303325	1	南京吉林路口	1045700260	25.052112	121.5303325		
10	庫倫街口	1036700400	25.072586	121.5190411	10	庫倫街口	1036700400	25.072586	121.5190411		
10	圓山皇宮大廈	1116600140	25.083468	121.5233264	10	圓山皇宮大廈	1116600140	25.083468	121.5233264		
11	明倫高中	1036800000	25.074249	121.5199745	11	明倫高中	1036800000	25.074249	121.5199745		
11	劍潭國小	1116600240	25.081056	121.5223096	11	劍潭國小	1116600240	25.081056	121.5223096		
12	劍潭國小	1116700200	25.081066	121.5227513	12	劍潭國小	1116700200	25.081066	121.5227513		
12	明倫高中	1036700240	25.07344	121.5191524	12	明倫高中	1036700240	25.07344	121.5191524		
13	圓山皇宮大廈	1116600100	25.083356	121.523596	13	圓山皇宮大廈	1116600100	25.083356	121.523596		
13	庫倫街口	1036600040	25.071066	121.5183341	13	庫倫街口	1036600040	25.071066	121.5183341		
14	大南路口	1116700000	25.0879	121.52225	14	大南路口	1116700000	25.0879	121.52225		
14	民族承德路口	1036500040	25.067913	121.5182673	14	民族承德路口	1036500040	25.067913	121.5182673		
15	大同國小	1036300040	25.064874	121.5181	15	大同國小	1036300040	25.064874	121.5181		
15	士商路	1116800100	25.091	121.51989	15	士商路	1116800100	25.091	121.51989		
16	陽明高中	1116500860	25.092141	121.517889	16	陽明高中	1116500860	25.092141	121.517889		
16	民權中山路口	1045200220	25.062714	121.5223009	16	民權中山路口	1045200220	25.062714	121.5223009		
17	社子市場	1117200100	25.087505	121.5090743	17	社子市場	1117200100	25.087505	121.5090743		
17	捷運中山國小站	1045100020	25.062668	121.5253813	17	捷運中山國小站	1045100020	25.062668	121.5253813		
18	民權吉林路口	1046800020	25.062546	121.5300637	18	民權吉林路口	1046800020	25.062546	121.5300637		
18	社園里	1117200600	25.089056	121.5079873	18	社園里	1117200600	25.089056	121.5079873		
19	捷運行天宮站(松江路)	1046800240	25.060535	121.5331063	19	捷運行天宮站(松江路)	1046800240	25.060535	121.5331063		
19	社子派出所	1117200360	25.089599	121.5064251	19	社子派出所	1117200360	25.089599	121.5064251		
2	社子國小	1117200440	25.089646	121.5028759	2	社子國小	1117200440	25.089646	121.5028759		
2	南京林森路口	1045400160	25.052167	121.5257174	2	南京林森路口	1045400160	25.052167	121.5257174		
20	長春松江路口	1048500040	25.055006	121.533011	20	長春松江路口	1048500040	25.055006	121.533011		
20	永倫里(南)	1117200760	25.089467	121.503968	20	永倫里(南)	1117200760	25.089467	121.503968		
21	社子國小	1117200400	25.089904	121.5025776	21	社子國小	1117200400	25.089904	121.5025776		
22	永倫里(延平)	1117500100	25.091148	121.500682	22	永倫里(延平)	1117500100	25.091148	121.500682		
3	捷運中山站(志仁高中)	1035200160	25.052867	121.519866	3	捷運中山站(志仁高中)	1035200160	25.052867	121.519866		
3	永倫里(南)	1117200720	25.089298	121.504244	3	永倫里(南)	1117200720	25.089298	121.504244		
4	建成公園	1035300200	25.05462	121.51825	4	建成公園	1035300200	25.05462	121.51825		
4	社子派出所	1117200320	25.089332	121.5056145	4	社子派出所	1117200320	25.089332	121.5056145		
5	民生西路口	1035300100	25.05801	121.51829	5	民生西路口	1035300100	25.05801	121.51829		
5	社子市場二	1117200240	25.088796	121.5081045	5	社子市場二	1117200240	25.088796	121.5081045		
6	成淵高中	1035400100	25.060893	121.5184069	6	成淵高中	1035400100	25.060893	121.5184069		
6	社子市場	1117200140	25.088046	121.5087166	6	社子市場	1117200140	25.088046	121.5087166		
7	防癆協會	1036400200	25.06357	121.51846	7	防癆協會	1036400200	25.06357	121.51846		
7	福港街	1116800241	25.089884	121.517833	7	福港街	1116800241	25.089884	121.517833		
8	承德路四段	1116800340	25.089268	121.5204586	8	承德路四段	1116800340	25.089268	121.5204586		
8	大同國小	1035300000	25.066329	121.5185171	8	大同國小	1035300000	25.066329	121.5185171		
9	民族承德路口	1036500000	25.06894	121.5185487	9	民族承德路口	1036500000	25.06894	121.5185487		
9	大南路口	1116700040	25.088519	121.5215607	9	大南路口	1116700040	25.088519	121.5215607		
											
28	100002800										
1	明水路一	1046600140	25.083327	121.550812	1	明水路一	1046600140	25.083327	121.550812		
1	捷運台北101/世貿站(市府)	1100100100	25.034512	121.5635759	1	捷運台北101/世貿站(市府)	1100100100	25.034512	121.5635759		
10	南港路三段	1156300320	25.052936	121.5872289	10	南港路三段	1156300320	25.052936	121.5872289		
10	捷運劍南路站	1046400320	25.08484	121.555253	10	捷運劍南路站	1046400320	25.08484	121.555253		
11	美麗華	1144600120	25.084538	121.5581969	11	美麗華	1144600120	25.084538	121.5581969		
11	西新里(新新公園)	1156300020	25.053286	121.5896618	11	西新里(新新公園)	1156300020	25.053286	121.5896618		
12	玉成國小	1156300120	25.054083	121.5921075	12	玉成國小	1156300120	25.054083	121.5921075		
12	文湖國小	1144600020	25.084151	121.5615165	12	文湖國小	1144600020	25.084151	121.5615165		
13	南港分局(向陽)	1155100300	25.055334	121.5944152	13	南港分局(向陽)	1155100300	25.055334	121.5944152		
13	治磐新村	1149300020	25.082945	121.5638416	13	治磐新村	1149300020	25.082945	121.5638416		
14	捷運西湖站	1149300220	25.082197	121.5658848	14	捷運西湖站	1149300220	25.082197	121.5658848		
14	石潭公園(成功)	1147000400	25.061289	121.591281	14	石潭公園(成功)	1147000400	25.061289	121.591281		
15	恕德家商	1149300120	25.081963	121.5690454	15	恕德家商	1149300120	25.081963	121.5690454		
15	上灣仔	1146700000	25.066818	121.5907148	15	上灣仔	1146700000	25.066818	121.5907148		
16	麗山街	1144400420	25.081132	121.57184	16	麗山街	1144400420	25.081132	121.57184		
16	湖興	1146700100	25.067861	121.5908537	16	湖興	1146700100	25.067861	121.5908537		
17	國防醫學中心	1147200100	25.07121	121.5900311	17	國防醫學中心	1147200100	25.07121	121.5900311		
17	捷運港墘站(內湖高工)	1144400220	25.080149	121.5746181	17	捷運港墘站(內湖高工)	1144400220	25.080149	121.5746181		
18	三總內湖站	1149000200	25.071852	121.592095	18	三總內湖站	1149000200	25.071852	121.592095		
18	西湖圖書館(湖光教會)	1144700021	25.078956	121.57768	18	西湖圖書館(湖光教會)	1144700021	25.078956	121.57768		
19	將軍嶺	1147200200	25.073809	121.5900167	19	將軍嶺	1147200200	25.073809	121.5900167		
19	內湖國小	1146400020	25.07929	121.5812755	19	內湖國小	1146400020	25.07929	121.5812755		
2	市政府(市府)	1100800100	25.038366	121.5636251	2	市政府(市府)	1100800100	25.038366	121.5636251		
2	明水路二	1046600240	25.07972	121.55214	2	明水路二	1046600240	25.07972	121.55214		
20	方濟中學	1146200000	25.076884	121.5902313	20	方濟中學	1146200000	25.076884	121.5902313		
20	達人高中(臺灣戲曲學院)	1146400620	25.08114	121.5868	20	達人高中(臺灣戲曲學院)	1146400620	25.08114	121.5868		
21	內湖派出所	1144900020	25.081788	121.5894925	21	內湖派出所	1144900020	25.081788	121.5894925		
21	成功路三段	1146000200	25.079617	121.5899398	21	成功路三段	1146000200	25.079617	121.5899398		
22	成功路三段	1146000260	25.079854	121.589838	22	成功路三段	1146000260	25.079854	121.589838		
22	內湖派出所	1147200060	25.081987	121.590028	22	內湖派出所	1147200060	25.081987	121.590028		
23	方濟中學	1146000140	25.076435	121.5900771	23	方濟中學	1146000140	25.076435	121.5900771		
23	達人高中(臺灣戲曲學院)	1146400660	25.08132	121.58718	23	達人高中(臺灣戲曲學院)	1146400660	25.08132	121.58718		
24	將軍嶺	1147200240	25.073372	121.58972	24	將軍嶺	1147200240	25.073372	121.58972		
24	內湖國小	1146400060	25.079397	121.581399	24	內湖國小	1146400060	25.079397	121.581399		
25	三總內湖站	1149000100	25.071852	121.592095	25	三總內湖站	1149000100	25.071852	121.592095		
25	西湖圖書館(湖光教會)	1144700060	25.079106	121.5779835	25	西湖圖書館(湖光教會)	1144700060	25.079106	121.5779835		
26	國防醫學中心	1147200140	25.071037	121.5898699	26	國防醫學中心	1147200140	25.071037	121.5898699		
26	捷運港墘站(內湖高工)	1144400260	25.079836	121.5761086	26	捷運港墘站(內湖高工)	1144400260	25.079836	121.5761086		
27	麗山國中	1144400360	25.080638	121.5738603	27	麗山國中	1144400360	25.080638	121.5738603		
27	湖興	1146700140	25.06803	121.5906611	27	湖興	1146700140	25.06803	121.5906611		
28	麗山街	1144400460	25.081473	121.571386	28	麗山街	1144400460	25.081473	121.571386		
28	上灣仔	1146700040	25.067	121.5905214	28	上灣仔	1146700040	25.067	121.5905214		
29	石潭公園(成功)	1146700240	25.061041	121.591015	29	石潭公園(成功)	1146700240	25.061041	121.591015		
29	恕德家商	1144400060	25.082118	121.5694613	29	恕德家商	1144400060	25.082118	121.5694613		
3	明水路三	1046200760	25.07742	121.54947	3	明水路三	1046200760	25.07742	121.54947		
3	松山高中(基隆路)	1107000300	25.044234	121.5664817	3	松山高中(基隆路)	1107000300	25.044234	121.5664817		
30	南港分局(向陽)	1155100340	25.055748	121.5937887	30	南港分局(向陽)	1155100340	25.055748	121.5937887		
30	捷運西湖站	1144400160	25.082421	121.5658681	30	捷運西湖站	1144400160	25.082421	121.5658681		
31	治磐新村	1144200160	25.083069	121.5640985	31	治磐新村	1144200160	25.083069	121.5640985		
31	玉成國小	1157000060	25.054384	121.5928002	31	玉成國小	1157000060	25.054384	121.5928002		
32	文湖國小	1144600060	25.084381	121.5615357	32	文湖國小	1144600060	25.084381	121.5615357		
32	西新里(新新公園)	1155400060	25.053503	121.5899925	32	西新里(新新公園)	1155400060	25.053503	121.5899925		
33	美麗華	1046400260	25.084817	121.5581193	33	美麗華	1046400260	25.084817	121.5581193		
33	南港路三段	1155400260	25.053048	121.5877474	33	南港路三段	1155400260	25.053048	121.5877474		
34	松山磚廠	1155400160	25.05265	121.5850508	34	松山磚廠	1155400160	25.05265	121.5850508		
34	捷運劍南路站	1046400360	25.085271	121.5546799	34	捷運劍南路站	1046400360	25.085271	121.5546799		
35	明水路一	1046600140	25.083327	121.550812	35	明水路一	1046600140	25.083327	121.550812		
35	玉成里	1157700060	25.050922	121.5809118	35	玉成里	1157700060	25.050922	121.5809118		
36	明水路二	1046600240	25.07972	121.55214	36	明水路二	1046600240	25.07972	121.55214		
36	松山車站(八德)	1056700062	25.050168	121.576598	36	松山車站(八德)	1056700062	25.050168	121.576598		
37	松山農會	1056600060	25.050073	121.574914	37	松山農會	1056600060	25.050073	121.574914		
37	明水路三	1046200760	25.07742	121.54947	37	明水路三	1046200760	25.07742	121.54947		
38	饒河街觀光夜市(八德)	1056600460	25.05	121.5716	38	饒河街觀光夜市(八德)	1056600460	25.05	121.5716		
38	大直抽水站	1046500060	25.07757	121.54534	38	大直抽水站	1046500060	25.07757	121.54534		
39	基隆路口二	1106900140	25.047993	121.5682545	39	基隆路口二	1106900140	25.047993	121.5682545		
39	永安里	1046500420	25.078877	121.546182	39	永安里	1046500420	25.078877	121.546182		
4	基隆路口	1106900000	25.04831	121.568923	4	基隆路口	1106900000	25.04831	121.568923		
4	大直抽水站	1046500060	25.07757	121.54534	4	大直抽水站	1046500060	25.07757	121.54534		
40	松山高中(基隆路)	1107000340	25.044449	121.5662804	40	松山高中(基隆路)	1107000340	25.044449	121.5662804		
40	捷運大直站	1046500520	25.080216	121.5479855	40	捷運大直站	1046500520	25.080216	121.5479855		
41	植福宮	1046300000	25.081609	121.5488002	41	植福宮	1046300000	25.081609	121.5488002		
41	市政府(松高)	1107300220	25.03902	121.56453	41	市政府(松高)	1107300220	25.03902	121.56453		
42	自強隧道(大直教會)	1046400100	25.083737	121.5493072	42	自強隧道(大直教會)	1046400100	25.083737	121.5493072		
42	市政府(松智)	1104700340	25.036834	121.5653434	42	市政府(松智)	1104700340	25.036834	121.5653434		
43	101國際購物中心	1100100040	25.034261	121.565358	43	101國際購物中心	1100100040	25.034261	121.565358		
44	捷運台北101/世貿站(信義)	1104900360	25.033242	121.5645984	44	捷運台北101/世貿站(信義)	1104900360	25.033242	121.5645984		
5	饒河街觀光夜市(八德)	1056600420	25.049815	121.5714654	5	饒河街觀光夜市(八德)	1056600420	25.049815	121.5714654		
5	永安里	1046500420	25.078877	121.546182	5	永安里	1046500420	25.078877	121.546182		
6	松山農會	1056600020	25.049902	121.5738483	6	松山農會	1056600020	25.049902	121.5738483		
6	捷運大直站	1046500520	25.080216	121.5479855	6	捷運大直站	1046500520	25.080216	121.5479855		
7	松山車站(八德)	1056700020	25.049975	121.5772464	7	松山車站(八德)	1056700020	25.049975	121.5772464		
7	植福宮	1046300000	25.081609	121.5488002	7	植福宮	1046300000	25.081609	121.5488002		
8	玉成里	1157700020	25.050867	121.5809831	8	玉成里	1157700020	25.050867	121.5809831		
8	自強隧道(大直教會)	1046400100	25.083737	121.5493072	8	自強隧道(大直教會)	1046400100	25.083737	121.5493072		
9	自強隧道	1046400020	25.085862	121.5518959	9	自強隧道	1046400020	25.085862	121.5518959		
9	松山磚廠	1156300220	25.052203	121.5842017	9	松山磚廠	1156300220	25.052203	121.5842017		
											
32	100003200										
1	吳興街站	1104600100	25.02324	121.56976	1	吳興街站	1104600100	25.02324	121.56976		
1	南港公園一	1156900100	25.043971	121.5929045	1	南港公園一	1156900100	25.043971	121.5929045		
10	永吉松山路口	1108900040	25.044863	121.5776905	10	永吉松山路口	1108900040	25.044863	121.5776905		
10	捷運永春站(忠孝)	1106100220	25.040733	121.575809	10	捷運永春站(忠孝)	1106100220	25.040733	121.575809		
11	捷運永春站(松山)	1106100140	25.041936	121.577654	11	捷運永春站(松山)	1106100140	25.041936	121.577654		
11	捷運永春站(松山)	1106100100	25.04195	121.5778998	11	捷運永春站(松山)	1106100100	25.04195	121.5778998		
12	捷運永春站(忠孝)	1106100260	25.040967	121.575743	12	捷運永春站(忠孝)	1106100260	25.040967	121.575743		
12	雙永國小	1106200000	25.043558	121.5779186	12	雙永國小	1106200000	25.043558	121.5779186		
13	永吉松山路口	1106200100	25.045005	121.5779069	13	永吉松山路口	1106200100	25.045005	121.5779069		
13	市立工農	1106600060	25.041089	121.5724391	13	市立工農	1106600060	25.041089	121.5724391		
14	松山車站(松山)	1109000000	25.047269	121.5779129	14	松山車站(松山)	1109000000	25.047269	121.5779129		
14	消防局(松仁)	1107300441	25.038604	121.568284	14	消防局(松仁)	1107300441	25.038604	121.568284		
15	興雅國中	1107300740	25.037232	121.5682685	15	興雅國中	1107300740	25.037232	121.5682685		
15	松山車站	1056700120	25.049806	121.578206	15	松山車站	1056700120	25.049806	121.578206		
16	五分埔商圈(中坡北)	1156200040	25.04799	121.58003	16	五分埔商圈(中坡北)	1156200040	25.04799	121.58003		
16	信義松仁路口(松仁)	1105800440	25.034535	121.568236	16	信義松仁路口(松仁)	1105800440	25.034535	121.568236		
17	捷運後山埤站(永吉)	1156200320	25.045234	121.5819452	17	捷運後山埤站(永吉)	1156200320	25.045234	121.5819452		
17	松平路口	1104600340	25.030795	121.568193	17	松平路口	1104600340	25.030795	121.568193		
18	捷運後山埤站(玉成)	1156200220	25.045088	121.5829419	18	捷運後山埤站(玉成)	1156200220	25.045088	121.5829419		
18	信義國中(松仁)	1105900040	25.02881	121.568164	18	信義國中(松仁)	1105900040	25.02881	121.568164		
19	聯合醫院忠孝院區(同德)	1155600220	25.046173	121.5864802	19	聯合醫院忠孝院區(同德)	1155600220	25.046173	121.5864802		
19	吳興國小(松仁)	1104600040	25.026231	121.568554	19	吳興國小(松仁)	1104600040	25.026231	121.568554		
2	南港公園	1156900060	25.04584	121.59264	2	南港公園	1156900060	25.04584	121.59264		
2	松仁路	1104600200	25.02453	121.5695997	2	松仁路	1104600200	25.02453	121.5695997		
20	修德國小	1155600020	25.046351	121.5902235	20	修德國小	1155600020	25.046351	121.5902235		
20	松仁路	1104600240	25.024432	121.569585	20	松仁路	1104600240	25.024432	121.569585		
21	吳興街站	1104600100	25.02324	121.56976	21	吳興街站	1104600100	25.02324	121.56976		
21	南港公園	1156900020	25.045951	121.5921143	21	南港公園	1156900020	25.045951	121.5921143		
22	南港公園一	1156900140	25.043925	121.5927772	22	南港公園一	1156900140	25.043925	121.5927772		
23	南港花園社區四	1156900340	25.039482	121.593565	23	南港花園社區四	1156900340	25.039482	121.593565		
24	南港花園社區三	1156900260	25.038953	121.5926327	24	南港花園社區三	1156900260	25.038953	121.5926327		
25	南港花園社區二	1158200100	25.040031	121.5911518	25	南港花園社區二	1158200100	25.040031	121.5911518		
26	南港花園社區一	1158200040	25.041068	121.591596	26	南港花園社區一	1158200040	25.041068	121.591596		
27	南港花園社區五	1158200320	25.04004	121.5926	27	南港花園社區五	1158200320	25.04004	121.5926		
3	吳興國小(松仁)	1104600000	25.026234	121.568628	3	吳興國小(松仁)	1104600000	25.026234	121.568628		
3	修德國小	1155600060	25.046622	121.5894869	3	修德國小	1155600060	25.046622	121.5894869		
4	信義國中(松仁)	1105900000	25.02881	121.568464	4	信義國中(松仁)	1105900000	25.02881	121.568464		
4	聯合醫院忠孝院區(同德)	1155900360	25.046237	121.5862517	4	聯合醫院忠孝院區(同德)	1155900360	25.046237	121.5862517		
5	松平路口	1105800300	25.03124	121.56839	5	松平路口	1105800300	25.03124	121.56839		
5	捷運後山埤站(玉成)	1156200260	25.04521	121.5829604	5	捷運後山埤站(玉成)	1156200260	25.04521	121.5829604		
6	信義松仁路口(松仁)	1105800400	25.03369	121.5684464	6	信義松仁路口(松仁)	1105800400	25.03369	121.5684464		
6	捷運後山埤站(永吉)	1156200360	25.045397	121.581802	6	捷運後山埤站(永吉)	1156200360	25.045397	121.581802		
7	興雅國中	1107300700	25.03724	121.568534	7	興雅國中	1107300700	25.03724	121.568534		
7	五分埔商圈(中坡北)	1156200000	25.047232	121.58077	7	五分埔商圈(中坡北)	1156200000	25.047232	121.58077		
8	消防局(松仁)	1107300400	25.039991	121.568621	8	消防局(松仁)	1107300400	25.039991	121.568621		
8	松山車站(松隆)	1108700060	25.048183	121.5789197	8	松山車站(松隆)	1108700060	25.048183	121.5789197		
9	松山車站(松山)	1109000040	25.047159	121.577685	9	松山車站(松山)	1109000040	25.047159	121.577685		
9	市立工農	1106000020	25.040854	121.5726502	9	市立工農	1106000020	25.040854	121.5726502		
											
33	100003300										
1	永春高中	1108000000	25.033446	121.5797804	1	永春高中	1108000000	25.033446	121.5797804		
1	敬業四路	1046201940	25.081855	121.5584464	1	敬業四路	1046201940	25.081855	121.5584464		
10	民權敦化路口	1054100020	25.06202	121.5476253	10	民權敦化路口	1054100020	25.06202	121.5476253		
10	松山商職(福德)	1107700560	25.036372	121.5787375	10	松山商職(福德)	1107700560	25.036372	121.5787375		
11	國業里	1107800360	25.03555	121.57704	11	國業里	1107800360	25.03555	121.57704		
11	民權東路口	1054200120	25.061587	121.5496186	11	民權東路口	1054200120	25.061587	121.5496186		
12	民生敦化路口	1054600040	25.057956	121.548902	12	民生敦化路口	1054600040	25.057956	121.548902		
12	國稅局宿舍	1108500060	25.034442	121.575497	12	國稅局宿舍	1108500060	25.034442	121.575497		
13	松平路口	1104600340	25.030795	121.568193	13	松平路口	1104600340	25.030795	121.568193		
13	長春敦化路口	1054800440	25.05458	121.54883	13	長春敦化路口	1054800440	25.05458	121.54883		
14	信義國中(松仁)	1105900040	25.02881	121.568164	14	信義國中(松仁)	1105900040	25.02881	121.568164		
14	臺北小巨蛋	1059500040	25.052139	121.548768	14	臺北小巨蛋	1059500040	25.052139	121.548768		
15	八德敦化路口	1055100040	25.04864	121.54874	15	八德敦化路口	1055100040	25.04864	121.54874		
15	吳興國小(莊敬)	1105800260	25.026855	121.5680489	15	吳興國小(莊敬)	1105800260	25.026855	121.5680489		
16	市民敦化路口	1055700240	25.045271	121.548797	16	市民敦化路口	1055700240	25.045271	121.548797		
16	信義國中(莊敬)	1105000200	25.027607	121.56521	16	信義國中(莊敬)	1105000200	25.027607	121.56521		
17	臺北醫學大學	1105000300	25.028241	121.5634888	17	臺北醫學大學	1105000300	25.028241	121.5634888		
17	忠孝敦化路口	1069000140	25.041865	121.5487541	17	忠孝敦化路口	1069000140	25.041865	121.5487541		
18	景新里	1104900400	25.029526	121.5623852	18	景新里	1104900400	25.029526	121.5623852		
